                contig
17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  NA
18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  NA
19                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      GO:0005509, GO:0005737, GO:0016020, GO:0005794, GO:0046872, GO:0005886, GO:0006887, GO:0042995, GO:0045444, GO:0005770, GO:0005796, GO:0005783, GO:0070062, GO:0017156, GO:0042802, GO:0032059, GO:0045471, GO:0009650, GO:0021549, GO:0070625
20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          GO:0016020, GO:0006486, GO:0016021, GO:0016740, GO:0005794, GO:0016757, GO:0015012, GO:0032580, GO:0000139, GO:0006024, GO:0030206, GO:0030203, GO:0005797, GO:0035250, GO:0008378, GO:0008499, GO:0047220
21                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          GO:0016020, GO:0016021, GO:0000166, GO:0005524, GO:0016740, GO:0005783, GO:0005789, GO:0016567, GO:0005515, GO:0006986, GO:0005634, GO:0030433, GO:0061631, GO:0000209, GO:1903955, GO:0031625, GO:0000151
22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          GO:0016020, GO:0016021, GO:0000166, GO:0005524, GO:0016740, GO:0005783, GO:0005789, GO:0016567, GO:0005515, GO:0006986, GO:0005634, GO:0030433, GO:0061631, GO:0000209, GO:1903955, GO:0031625, GO:0000151
23                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              GO:0005654, GO:0005829, GO:0005634, GO:0005737, GO:0016787, GO:0005515, GO:0072562, GO:0042795, GO:0016180, GO:0032039
24                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              GO:0005654, GO:0005829, GO:0005634, GO:0005737, GO:0016787, GO:0005515, GO:0072562, GO:0042795, GO:0016180, GO:0032039
25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      GO:0007186, GO:0016021, GO:0004930, GO:0016020, GO:0007165, GO:0005886, GO:0050896, GO:0050909, GO:0005887, GO:0038023, GO:0050916, GO:0008527, GO:0033041, GO:0001582, GO:0050917, GO:1903767
26                                                                                                                                      GO:0005515, GO:0035556, GO:0016055, GO:0045944, GO:0006469, GO:0005737, GO:0016020, GO:0005886, GO:0005829, GO:0031410, GO:0007275, GO:0042802, GO:0090090, GO:0006355, GO:0060070, GO:0019899, GO:0050821, GO:0005109, GO:0060071, GO:0099054, GO:1905386, GO:0019901, GO:0001505, GO:0007269, GO:0007528, GO:0021915, GO:0032091, GO:0032436, GO:0034504, GO:0035567, GO:0043113, GO:0048813, GO:0050808, GO:0090179, GO:0150012, GO:1903827, GO:1904886, GO:0016328, GO:0030426, GO:0043005, GO:0045202, GO:0008013, GO:0048365, GO:0001932, GO:0001933, GO:0001934, GO:0007409, GO:0007411, GO:0010976, GO:0022007, GO:0031122, GO:0035176, GO:0035372, GO:0048668, GO:0048675, GO:0060029, GO:0060134, GO:0060997, GO:0071340, GO:0090103, GO:2000463, GO:0005874, GO:0014069, GO:0015630, GO:0030136, GO:0030424, GO:0030425, GO:0043025, GO:0043197, GO:0098793, GO:0098978, GO:1990909
27                                                                                                                                      GO:0005515, GO:0035556, GO:0016055, GO:0045944, GO:0006469, GO:0005737, GO:0016020, GO:0005886, GO:0005829, GO:0031410, GO:0007275, GO:0042802, GO:0090090, GO:0006355, GO:0060070, GO:0019899, GO:0050821, GO:0005109, GO:0060071, GO:0099054, GO:1905386, GO:0019901, GO:0001505, GO:0007269, GO:0007528, GO:0021915, GO:0032091, GO:0032436, GO:0034504, GO:0035567, GO:0043113, GO:0048813, GO:0050808, GO:0090179, GO:0150012, GO:1903827, GO:1904886, GO:0016328, GO:0030426, GO:0043005, GO:0045202, GO:0008013, GO:0048365, GO:0001932, GO:0001933, GO:0001934, GO:0007409, GO:0007411, GO:0010976, GO:0022007, GO:0031122, GO:0035176, GO:0035372, GO:0048668, GO:0048675, GO:0060029, GO:0060134, GO:0060997, GO:0071340, GO:0090103, GO:2000463, GO:0005874, GO:0014069, GO:0015630, GO:0030136, GO:0030424, GO:0030425, GO:0043025, GO:0043197, GO:0098793, GO:0098978, GO:1990909
28                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  GO:0016021, GO:0007155, GO:0005634, GO:0005737, GO:0016020, GO:0005886, GO:0030054, GO:0042995, GO:0005515, GO:0016032, GO:0009986, GO:0060170, GO:0005923, GO:0070062, GO:0003674, GO:0044267, GO:0043687, GO:0005788, GO:0060857
29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  NA
30                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          GO:0042025, GO:0006357, GO:0016538, GO:0000079, GO:0005634, GO:0016607, GO:0043231, GO:0005654, GO:0005515
31                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          GO:0042025, GO:0006357, GO:0016538, GO:0000079, GO:0005634, GO:0016607, GO:0043231, GO:0005654, GO:0005515
32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          GO:0042025, GO:0006357, GO:0016538, GO:0000079, GO:0005634, GO:0016607, GO:0043231, GO:0005654, GO:0005515
33                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  GO:0005576, GO:0005615, GO:0005604, GO:0070062, GO:0044267, GO:0043687, GO:0062023, GO:0005788, GO:0005201, GO:0005515, GO:0042802, GO:0030198, GO:0048266, GO:0005614, GO:0031012
